W 1000 x 300 x 393;1016;303;24.4;43.9;30;;;;;;500.2;393;807700;15900;18540;40.18;271.3;20500;1353;2168;6.4;147.3;2332;48.08;
W 1000 x 300 x 415;1020;304;26;46;30;;;;;;528.7;415;853100;16728;19571;40.17;288.6;21710;1428;2298;6.41;153.1;2713;51.08;
W 1000 x 300 x 494;1036;309;31;54;30;;;;;;629.1;494;1028000;19845;23413;40.42;344.5;26820;1736;2818;6.53;174.1;4433;64.01;
W 1000 x 300 x 584;1056;314;36;64;30;;;;;;743.7;584;1246100;23600;28039;40.93;403.2;33430;2130;3475;6.7;199.1;7230;81.24;
W 1000 x 400 x 296;982;400;16.5;27.1;30;;;;;;376.8;296;618700;12600;14220;40.52;181.5;28850;1443;2235;8.75;105.6;762.6;65.9;
W 1000 x 400 x 321;990;400;16.5;31;30;;;;;;408.8;321;696400;14070;15800;41.27;184.6;33120;1656;2555;9;113.6;1021;76.03;
W 1000 x 400 x 371;1000;400;19;36.1;30;;;;;;472;371;812100;16240;18330;41.48;212.5;38480;1924;2976;9.03;126.1;1575;89.44;
W 1000 x 400 x 412;1008;402;21.1;40;30;;;;;;524.2;412;909800;18050;20440;41.66;235;43410;2160;3348;9.1;136.1;2134;101.46;
W 1000 x 400 x 443;1012;402;23.6;41.9;30;;;;;;563.7;443;966510;19101;21777;41.41;261.8;45500;2264;3529;8.98;142.5;2545;106.74;
W 1000 x 400 x 483;1020;404;25.4;46;30;;;;;;615.1;483;1067480;20931;23923;41.66;282.7;50710;2510;3919;9.08;152.5;3311;119.9;
W 1000 x 400 x 539;1030;407;28.4;51.1;30;;;;;;687.2;539;1202540;23350;26824;41.83;316.4;57630;2832;4436;9.16;165.7;4546;137.55;
W 1000 x 400 x 591;1040;409;31;55.9;30;;;;;;752.7;591;1331040;25597;29530;42.05;346.3;64010;3130;4916;9.22;177.9;5927;154.33;
W 1000 x 400 x 642;1048;412;34;60;30;;;;;;817.6;642;1450590;27683;32097;42.12;379.6;70280;3412;5379;9.27;189.1;7440;170.67;
W 1000 x 400 x 748;1068;417;39;70;30;;;;;;953.4;748;1731940;32433;37881;42.62;438.9;85110;4082;6459;9.45;214.1;11670;210.65;
W 1000 x 400 x 883;1092;424;45.5;82;30;;;;;;1125.3;883;2096420;38396;45265;43.16;516.5;104970;4952;7874;9.66;244.6;18750;265.67;
W 1100 x 400 x 343;1090;400;18;31;20;;;;;;436.5;343;867400;15920;18060;44.58;206.5;33120;1656;2568;8.71;103.4;1037;92.71;
W 1100 x 400 x 390;1100;400;20;36;20;;;;;;497;390;1005000;18280;20780;44.98;230.6;38480;1924;2988;8.8;115.4;1564;108.68;
W 1100 x 400 x 433;1108;402;22;40;20;;;;;;551.2;433;1126000;20320;23160;45.19;254.4;43410;2160;3362;8.87;125.4;2130;123.5;
W 1100 x 400 x 499;1118;405;26;45;20;;;;;;635.2;499;1294000;23150;26600;45.14;300.4;49980;2468;3870;8.87;139.4;3135;143.41;
